counter,region,service,endpoint,rps
18,us-west-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,18
18,us-west-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,1
18,us-west-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,0
18,us-east-1,sslateingress,sslateingress@POST@/cart/checkout,31
18,us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,50
18,us-east-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,34
18,us-east-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,17
18,us-east-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,65
18,us-east-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,36
18,us-east-1,frontend,frontend@POST@/cart/checkout,44
18,us-east-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,0
18,us-south-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,10
18,us-south-1,sslateingress,sslateingress@POST@/cart/checkout,0
18,us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,0
18,us-south-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,4
18,us-south-1,frontend,frontend@POST@/cart/checkout,5
18,us-south-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,0
18,us-south-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,0
18,us-south-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,0
18,us-central-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,9
18,us-central-1,sslateingress,sslateingress@POST@/cart/checkout,3
18,us-central-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,5
18,us-central-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,7000
18,us-central-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,10
18,us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,12
18,us-central-1,frontend,frontend@POST@/cart/checkout,0
18,us-central-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,0
19,us-west-1,frontend,frontend@POST@/cart/checkout,102
19,us-west-1,sslateingress,sslateingress@POST@/cart/checkout,98
19,us-west-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,97
19,us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,102
19,us-west-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,103
19,us-west-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,90
19,us-west-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,91
19,us-west-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,93
19,us-east-1,sslateingress,sslateingress@POST@/cart/checkout,346
19,us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,372
19,us-east-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,356
19,us-east-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,370
19,us-east-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,366
19,us-east-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,326
19,us-east-1,frontend,frontend@POST@/cart/checkout,350
19,us-east-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,333
19,us-south-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,102
19,us-south-1,sslateingress,sslateingress@POST@/cart/checkout,67
19,us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,67
19,us-south-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,77
19,us-south-1,frontend,frontend@POST@/cart/checkout,83
19,us-south-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,85
19,us-south-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,60
19,us-south-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,60
19,us-central-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,92
19,us-central-1,sslateingress,sslateingress@POST@/cart/checkout,72
19,us-central-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,99
19,us-central-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,7000
19,us-central-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,1817
19,us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,84
19,us-central-1,frontend,frontend@POST@/cart/checkout,1823
19,us-central-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,1813
20,us-west-1,frontend,frontend@POST@/cart/checkout,103
20,us-west-1,sslateingress,sslateingress@POST@/cart/checkout,109
20,us-west-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,105
20,us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,102
20,us-west-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,102
20,us-west-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,99
20,us-west-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,103
20,us-west-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,103
20,us-east-1,sslateingress,sslateingress@POST@/cart/checkout,413
20,us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,407
20,us-east-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,403
20,us-east-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,399
20,us-east-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,403
20,us-east-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,404
20,us-east-1,frontend,frontend@POST@/cart/checkout,396
20,us-east-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,400
20,us-south-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,106
20,us-south-1,sslateingress,sslateingress@POST@/cart/checkout,102
20,us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,104
20,us-south-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,103
20,us-south-1,frontend,frontend@POST@/cart/checkout,104
20,us-south-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,104
20,us-south-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,104
20,us-south-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,105
20,us-central-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,105
20,us-central-1,sslateingress,sslateingress@POST@/cart/checkout,106
20,us-central-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,101
20,us-central-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,7000
20,us-central-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,1826
20,us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,102
20,us-central-1,frontend,frontend@POST@/cart/checkout,1824
20,us-central-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,1827
21,us-west-1,frontend,frontend@POST@/cart/checkout,104
21,us-west-1,sslateingress,sslateingress@POST@/cart/checkout,99
21,us-west-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,104
21,us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,107
21,us-west-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,103
21,us-west-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,103
21,us-west-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,103
21,us-west-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,104
21,us-east-1,sslateingress,sslateingress@POST@/cart/checkout,402
21,us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,401
21,us-east-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,401
21,us-east-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,411
21,us-east-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,405
21,us-east-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,404
21,us-east-1,frontend,frontend@POST@/cart/checkout,408
21,us-east-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,402
21,us-south-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,104
21,us-south-1,sslateingress,sslateingress@POST@/cart/checkout,111
21,us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,103
21,us-south-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,107
21,us-south-1,frontend,frontend@POST@/cart/checkout,104
21,us-south-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,102
21,us-south-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,104
21,us-south-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,103
21,us-central-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,104
21,us-central-1,sslateingress,sslateingress@POST@/cart/checkout,102
21,us-central-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,103
21,us-central-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,7000
21,us-central-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,1827
21,us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,104
21,us-central-1,frontend,frontend@POST@/cart/checkout,1830
21,us-central-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,1828
22,us-west-1,frontend,frontend@POST@/cart/checkout,104
22,us-west-1,sslateingress,sslateingress@POST@/cart/checkout,106
22,us-west-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,103
22,us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,107
22,us-west-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,103
22,us-west-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,105
22,us-west-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,104
22,us-west-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,104
22,us-east-1,sslateingress,sslateingress@POST@/cart/checkout,421
22,us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,400
22,us-east-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,400
22,us-east-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,404
22,us-east-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,401
22,us-east-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,403
22,us-east-1,frontend,frontend@POST@/cart/checkout,404
22,us-east-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,407
22,us-south-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,104
22,us-south-1,sslateingress,sslateingress@POST@/cart/checkout,103
22,us-south-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,105
22,us-south-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,105
22,us-south-1,frontend,frontend@POST@/cart/checkout,103
22,us-south-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,102
22,us-south-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,103
22,us-south-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,103
22,us-central-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,105
22,us-central-1,sslateingress,sslateingress@POST@/cart/checkout,107
22,us-central-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,102
22,us-central-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,7000
22,us-central-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,1827
22,us-central-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,104
22,us-central-1,frontend,frontend@POST@/cart/checkout,1832
22,us-central-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,1828
23,us-west-1,frontend,frontend@POST@/cart/checkout,100
23,us-west-1,sslateingress,sslateingress@POST@/cart/checkout,98
23,us-west-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,106
23,us-west-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,106
23,us-west-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,102
23,us-west-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,104
23,us-west-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,103
23,us-west-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,104
23,us-east-1,sslateingress,sslateingress@POST@/cart/checkout,404
23,us-east-1,cartservice,cartservice@POST@/hipstershop.CartService/GetCart,408
23,us-east-1,recommendationservice,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations,402
23,us-east-1,emailservice,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation,406
23,us-east-1,paymentservice,paymentservice@POST@/hipstershop.PaymentService/Charge,401
23,us-east-1,checkoutservice,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder,403
23,us-east-1,frontend,frontend@POST@/cart/checkout,402
23,us-east-1,shippingservice,shippingservice@POST@/hipstershop.ShippingService/ShipOrder,402
